"","pincode","district_key","District","Persons","Males","Females","Growth..1991...2001.","Rural","Urban","Scheduled.Caste.population","Percentage...SC.to.total","Number.of.households","Household.size..per.household.","Sex.ratio..females.per.1000.males.","Sex.ratio..0.6.years.","Scheduled.Tribe.population","Percentage.to.total.population..ST.","Persons..literate","Males..Literate","Females..Literate","Persons..literacy.rate","Males..Literatacy.Rate","Females..Literacy.Rate","Total.Educated","Data.without.level","Below.Primary","Primary","Middle","Matric.Higher.Secondary.Diploma","Graduate.and.Above","X0...4.years","X5...14.years","X15...59.years","X60.years.and.above..Incl..A.N.S..","Total.workers","Main.workers","Marginal.workers","Non.workers","SC.1.Name","SC.1.Population","SC.2.Name","SC.2.Population","SC.3.Name","SC.3.Population","Religeon.1.Name","Religeon.1.Population","Religeon.2.Name","Religeon.2.Population","Religeon.3.Name","Religeon.3.Population","ST.1.Name","ST.1.Population","ST.2.Name","ST.2.Population","ST.3.Name","ST.3.Population","Imp.Town.1.Name","Imp.Town.1.Population","Imp.Town.2.Name","Imp.Town.2.Population","Imp.Town.3.Name","Imp.Town.3.Population","Total.Inhabited.Villages","Drinking.water.facilities","Safe.Drinking.water","Electricity..Power.Supply.","Electricity..domestic.","Electricity..Agriculture.","Primary.school","Middle.schools","Secondary.Sr.Secondary.schools","College","Medical.facility","Primary.Health.Centre","Primary.Health.Sub.Centre","Post..telegraph.and.telephone.facility","Bus.services","Paved.approach.road","Mud.approach.road","Permanent.House","Semi.permanent.House","Temporary.House"
"2961",600033,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2962",600035,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2963",600028,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2964",600022,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2965",600093,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2966",600113,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2967",600026,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2968",600042,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2969",600118,"Chennai","District Chennai (02), Tamil Nadu (33)",4343645,2219539,2124106,"9.76","-",NA,NA,NA,962213,5,957,972,"6728","0.15",3336695,1799981,1536714,85.33,90.01,80.44,3336695,113528,332748,670347,570677,1108847,540339,299356,714994,2850178,479117,1488364,1380757,107607,2855281,"1.Adi Dravida",531326,"2.Adi Andhra",25320,"3.Generic Castes etc.",15205,"1.Hindus",3573356,"2.Muslims",379206,"3.Christians",331261,"1.Kurumans","2035","2.Generic Tribes etc.","1262","3.Irular","823","1.Chennai (M Corp.)",4343645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6
"2970",471510,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2971",471315,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2972",471606,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2973",471111,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2974",471405,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2975",471301,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2976",471525,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2977",471201,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2978",471311,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2979",471515,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2980",471001,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2981",471318,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2982",471105,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2983",471313,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2984",471408,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2985",471501,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2986",471411,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2987",471625,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2988",471101,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2989",471516,"Chhatarpur","District Chhatarpur (09), Madhya Pradesh (23)",1474723,788933,685790,"27.33","1150428",NA,NA,NA,251334,6,869,916,"51593","3.5",631370,416441,214929,53.26,65.28,39.26,631370,23930,210897,187015,96146,82056,31240,197553,412491,755554,109125,592470,441443,151027,882253,"1.Chamar etc.",211249,"2.Koli etc.",37131,"3.Kumhar",35489,"1.Hindus",1404412,"2.Muslims",57659,"3.Jains",9766,"1.Khairwar etc.","17684","2.Saur","17140","3.Gond etc.","10606","1.Chhatarpur (M)",99575,"2.Nowgong (M)",33024,"3.Maharajpur (NP)",21490,1080,1075,1072,1033,"287","185",970,"238","98","-","407","28","152",252,"274","345","644",42.2,57.3,0.5
"2990",480221,"Chhindwara","District Chhindwara (43), Madhya Pradesh (23)",1849283,947337,901946,"17.86","1397080",NA,NA,NA,354907,5,952,958,"641421","34.68",1020599,607698,412901,65.81,76.45,54.63,1020599,48521,371506,264193,128871,157362,50077,204124,485819,1012361,146979,779533,559318,220215,1069750,"1.Mahar etc.",103948,"2.Chamar etc.",48179,"3.Katia etc.",39966,"1.Hindus",1713457,"2.Muslims",90548,"3.Buddhists",25471,"1.Gond etc.","530485","2.Mawasi","66420","3.Bharia Bhumia etc.","20890","1.Chhindwara (M)",122247,"2.Pandhurna (M)",40931,"3.Dongar Parasia (M)",37863,1906,1885,1883,1882,"714",NA,1675,"464","290","6","408","73","144",790,"312","513","1348",25,72.3,2.6
"2991",480449,"Chhindwara","District Chhindwara (43), Madhya Pradesh (23)",1849283,947337,901946,"17.86","1397080",NA,NA,NA,354907,5,952,958,"641421","34.68",1020599,607698,412901,65.81,76.45,54.63,1020599,48521,371506,264193,128871,157362,50077,204124,485819,1012361,146979,779533,559318,220215,1069750,"1.Mahar etc.",103948,"2.Chamar etc.",48179,"3.Katia etc.",39966,"1.Hindus",1713457,"2.Muslims",90548,"3.Buddhists",25471,"1.Gond etc.","530485","2.Mawasi","66420","3.Bharia Bhumia etc.","20890","1.Chhindwara (M)",122247,"2.Pandhurna (M)",40931,"3.Dongar Parasia (M)",37863,1906,1885,1883,1882,"714",NA,1675,"464","290","6","408","73","144",790,"312","513","1348",25,72.3,2.6
